transaction_id,is_fraud
9827075,False
11548251,False
12717152,False
10666044,False
17000522,False
19510351,False
16912577,False
21900071,False
13683073,False
11919636,False
19173971,False
14776610,False
11199208,False
23621031,False
23353482,False
21104686,False
11046579,False
10524960,False
7853550,False
14962433,False
10257635,False
10980164,False
20469586,False
18895278,False
12809582,False
11443034,False
14360923,False
11285967,False
8733796,False
12875806,False
16768531,False
10745856,False
21120910,False
18710177,False
20597421,False
13314998,False
19638966,False
13961466,False
20135906,False
14144925,False
8874486,False
12129829,False
21007653,False
7866776,False
19331535,False
22569406,False
21475362,False
9385032,False
19850202,False
12138514,False
16785071,False
21806858,False
17965246,False
21994736,False
16304350,False
8189959,False
20165065,False
10842921,False
7806573,False
14235151,False
15698619,False
14649533,False
21431779,False
13369521,False
17008837,False
16855829,False
9465662,False
8819327,False
17843873,False
9063224,False
9870114,False
11923483,False
10894063,False
22145700,False
7561329,False
21309569,False
15567446,False
22914839,False
21202178,False
13951396,False
14449754,False
16015130,False
14848570,False
13456378,False
8742533,False
13090085,False
15307205,False
10529929,False
17346980,False
23526478,False
16961005,False
10994315,False
17477837,False
14982327,False
13949159,False
11889903,False
19985962,False
10152665,False
11175300,False
7659699,False
21933970,False
22057093,False
10850025,False
22685544,False
18963534,False
10427979,False
18091372,False
20486934,False
10808437,False
23093547,False
10177081,False
17271632,False
13016803,False
18326953,False
12221442,False
18295259,False
19888413,False
22392796,False
16538157,False
7501847,False
20677677,False
9436849,False
14519100,False
15874951,False
10183050,False
18682310,False
21547797,False
15609025,False
8147558,False
23037809,False
20804058,False
10512861,False
18125380,False
14340244,False
20152684,False
10427774,False
19351418,False
7783734,False
16779002,False
14046262,False
7867849,False
16486680,False
17264994,False
19339450,False
11488742,False
21972307,False
12054782,False
13160135,False
9352646,False
12128336,False
7495335,False
15434982,False
21396218,False
18010092,False
17817303,False
15042799,False
19088940,False
8004631,False
8322785,False
14883513,False
19280311,False
14540767,False
22753036,False
22192550,False
18305339,False
15456640,False
11346864,False
15428381,False
15893675,False
13490091,False
19039053,False
9761505,False
10491960,False
21358420,False
17760382,False
11815430,False
14995065,False
8518020,False
21864604,False
13735400,False
23170960,False
20475907,False
23277214,False
9652337,False
11608979,False
22824620,False
15148899,False
17436312,False
9196191,False
12340802,False
9682200,False
22326973,False
20137698,False
7882913,False
10939175,False
8890756,False
16199234,False
13661674,False
17265069,False
20912956,False
8193414,False
22541303,False
16072138,False
23558212,False
10187691,False
22581931,False
14132186,False
12969615,False
14707138,False
21551469,False
9389256,False
7994202,False
8056604,False
9177934,False
12973096,False
8336286,False
16045073,False
10429621,False
22090602,False
9018084,False
13157244,False
17050988,False
17589867,False
16600110,False
14079051,False
13394761,False
11832545,False
8843528,False
18345111,False
13633845,False
11683612,False
15419892,False
18489348,False
9208636,False
9202895,False
8126656,False
16135996,False
18479278,False
14183586,False
10923800,False
8039467,False
22662778,False
10104008,False
11934193,False
15608133,False
10355986,False
13622603,False
15064852,False
11226140,False
21700262,False
14714643,False
9763062,False
15046612,False
9054959,False
19123136,False
19754627,False
12888031,False
11840291,False
17167073,False
19265680,False
8586002,False
13545063,False
15841140,False
22423911,False
23274039,False
17888684,False
22846920,False
17970403,False
8579633,False
7765933,False
11886800,False
15815714,False
13017548,False
23409375,False
22737137,False
21849309,False
8997571,False
22102198,False
14637861,False
9649711,False
14313310,False
20842921,False
12801808,False
22551079,False
8135579,False
23696761,False
18319435,False
14148915,False
16690189,False
14011294,False
8175011,False
22016511,False
18116180,False
20185697,False
18953065,False
19255789,False
19722812,False
10688836,False
23134746,False
7699352,False
14491448,False
23545040,False
20550191,False
19036933,False
11480142,False
13512826,False
13747136,False
20155520,False
20494376,False
10160909,False
9097029,False
10077343,False
12276868,False
15203209,False
10561618,False
9393580,False
21775158,False
22146402,False
13398815,False
10108507,False
22087711,False
18780598,False
14800354,False
20704987,False
17355397,False
19913863,False
15702305,False
8852625,False
18256628,False
15226041,False
9771582,False
19793791,False
8264063,False
13843497,False
11498646,False
18055066,False
17228176,False
16228603,False
11471039,False
11258215,False
17290782,False
14928631,False
22132624,False
10728868,False
15745853,False
14371991,False
7498060,False
21399700,False
16760317,False
21669134,False
8959064,False
12931001,False
9552422,False
19785583,False
19179744,False
14604347,False
15882209,False
15299801,False
17030316,False
8935242,False
12497850,False
22027952,False
21076242,False
17532412,False
12044835,False
9409586,False
16599189,False
15520190,False
15160696,False
16393181,False
16371742,False
10057566,False
20031330,False
14740228,False
12162903,False
7737752,False
10514575,False
8082577,False
12432598,False
13271877,False
22288892,False
20606457,False
8723183,False
23376246,False
19128234,False
15099896,False
8631905,False
14245017,False
22998771,True
12857183,False
13528268,False
10474692,False
18233147,False
17563527,False
16819276,False
9194275,False
14706304,False
8855713,False
10797818,False
8841831,False
20640523,False
22987295,False
10765031,False
9793008,False
20314506,False
21820038,False
21746277,False
16621186,False
9455478,False
12128062,False
10910399,False
10575071,False
16128011,False
19622945,False
13221326,False
13187829,False
23184361,False
8311917,False
9288101,False
8681272,False
13925872,False
10737701,False
18032571,False
21255289,False
9913151,False
10216734,False
13855097,False
17893331,False
14496158,False
9093468,False
8409336,False
11791240,False
20270976,False
8671369,False
9359976,False
22453143,False
23238187,False
16419512,False
18266127,False
16110071,False
20334745,False
10149914,False
17943175,False
11349027,False
21876094,False
22053905,False
13957477,False
9324919,False
23008329,False
10336219,False
17884783,False
13507674,False
12506467,False
13418616,False
9195221,False
20107817,False
16973240,False
11375164,False
15099558,False
18012359,False
16639329,False
15258885,False
16058757,False
10642719,False
20527436,False
11390031,False
15821204,False
11302982,False
21304246,False
15100694,False
18501696,False
13811415,False
12533904,False
23168127,False
16879365,False
14064679,False
19779088,False
19159869,False
14999622,False
13359922,False
9263358,False
19441978,False
15590378,False
16065803,False
16863827,False
21827954,False
23599165,False
9514376,False
20895600,False
17969699,False
23261508,False
21403802,False
21673534,False
11146109,False
17637136,False
20826516,False
7609691,False
22062853,False
17406222,False
19961740,False
8483844,False
11825332,False
12283012,False
14678254,False
22391594,False
18808525,False
7553361,False
22689286,False
23245646,False
10528054,False
9402534,False
11756344,False
23725785,False
13804805,False
7495242,False
9861856,False
10397513,False
21630374,False
10501492,False
13856676,False
16210910,False
19108019,False
13147421,False
22809497,False
12111519,False
14275365,False
16122802,False
11380440,False
16023764,False
18829765,False
12852568,False
10045276,False
11879685,False
21428024,False
16697089,False
13523922,False
17329552,False
22351639,False
18464621,False
10619584,False
8238298,False
13798608,False
21481182,False
15433870,False
16930591,False
13678525,False
15050696,False
15790808,False
14048898,False
19434114,False
15143007,False
15754009,False
10622590,False
10083638,False
15822576,False
17376517,False
9447770,False
10568420,False
16992277,False
12824225,False
22004038,False
19835923,False
19897223,False
15441834,False
8119264,False
13780517,False
12861845,False
12693966,False
13055256,False
19241746,False
15375677,False
15873612,False
10536150,False
18266258,False
11518518,False
13195906,False
8129400,False
17761772,False
19676771,False
16719648,False
10813837,False
11036768,False
23145705,False
9115137,False
18406122,False
15937578,False
21377057,False
13799276,False
13113007,False
14894926,False
11902810,False
8553202,False
16145528,False
10453089,False
15375605,False
13330868,False
9283574,False
15443393,False
11402135,False
22169588,False
9843258,False
21803219,False
16743331,False
18985186,False
21704046,False
22775496,False
18252340,False
9576761,False
10611818,False
19901785,False
13856975,False
14256956,False
19393413,False
7587322,False
18015142,False
12363830,False
11031808,False
18108681,False
10878022,False
14325681,False
18782899,False
8514023,False
17411068,False
19942267,False
13049678,False
13877025,False
17220484,False
21524167,False
12286160,False
12933000,False
22015378,False
13582838,False
11359148,False
16960819,False
23328924,False
10680808,False
15102953,False
20271619,False
9909939,False
7713141,False
17729163,False
16524856,False
22318954,False
15411036,False
20601467,False
11754923,False
8422771,False
9878997,False
20689424,False
8725301,False
10866020,False
12860655,False
20234456,False
7499112,False
8969641,False
15134377,False
14939002,False
19769332,False
20726812,False
20869895,False
16150127,False
15999147,False
18690885,False
11802067,False
21909803,False
17242267,False
7690943,False
15233419,False
12357229,False
9330621,False
12796992,False
12884998,False
16339780,False
20501631,False
10967874,False
20473473,False
12722511,False
17410037,False
20138569,False
17541347,False
10085947,False
11826180,False
9123062,False
15580759,False
21699753,False
13552151,False
7836550,False
21575430,False
15974784,False
15294396,False
20682117,False
13446757,False
21973634,False
19236807,False
14263145,False
14758382,False
14705119,False
15160355,False
14668925,False
16264851,False
22604638,False
10603994,False
13658548,False
12204794,False
21622785,False
16466610,False
23663618,False
11230054,False
10691411,False
7719297,False
21615491,False
10434694,False
13027922,False
19775148,False
19258988,False
11370430,False
17995744,False
21576615,False
11050495,False
9062258,False
21378436,False
17087073,False
21550551,False
12072672,False
17255847,False
14200117,False
12901206,False
10011821,False
10843478,False
17951864,False
13323078,False
20744253,False
13214137,False
15559804,False
14873490,False
7620899,False
18903208,False
10012454,False
19458576,False
16319335,False
21533902,False
11322806,False
22131301,False
17937745,False
18714949,False
22193716,False
19380914,False
12535073,False
21227620,False
16204699,False
18669523,False
15633844,False
16248708,False
20963522,False
17587073,False
22424548,False
14834015,False
16515052,False
9005562,False
14931843,False
15945049,False
21840182,False
18173810,False
7503651,False
10828936,False
7497807,False
20654074,False
15677771,False
17437950,False
10676846,False
10752078,False
8928648,False
13146923,False
17222666,False
16258563,False
9489883,False
13699147,False
10949795,False
14532631,False
16009019,False
16032767,False
9076505,False
15080675,False
11077988,False
9488000,False
7759742,False
20631383,False
19157706,False
10963445,False
9593017,False
10101244,False
7942798,False
22239761,False
9276134,False
11731907,False
9823439,False
17755958,False
21714860,False
23486816,False
22952796,False
20584680,False
11712389,False
11300361,False
20653473,False
20999616,False
11399813,False
13621719,False
10512122,False
19479791,False
8018718,False
12342207,False
23394397,False
12317420,False
21964869,False
13455739,False
21537455,False
19532261,False
19346640,False
21857623,False
23300238,False
20019450,False
22824826,False
20990147,False
17407744,False
10227063,False
16302293,False
20962851,False
12136749,False
11784020,False
12884081,False
8852403,False
22763234,False
22835944,False
16027215,False
13073792,False
15692230,False
19567198,False
16774918,False
10430447,False
15252009,False
8531163,False
11473951,False
15154219,False
14840429,False
9677658,False
15616985,False
8988758,False
19114767,False
18824376,False
19487163,False
13147321,False
14543298,False
9003488,False
14614924,False
9166324,False
8297387,False
16290952,False
15345702,False
17424517,False
13642870,False
11933555,False
14451902,False
12500740,False
15767926,False
17582077,False
22591534,False
8347966,False
9273303,False
18725324,False
17787694,False
15308978,False
10563336,False
10768688,False
13411515,False
15559234,False
13216036,False
11989282,False
11705175,False
15255259,False
20957874,False
21598742,False
12951335,False
18897671,False
12422874,False
17012997,False
14927753,False
22104234,False
10912529,False
19076862,False
19550768,False
15983701,False
15001128,False
22053717,False
9383055,False
12854697,False
7868806,False
11983298,False
21214906,False
15976510,False
22386501,False
19527090,False
19652421,False
8222003,False
19016478,False
21088481,False
19582148,False
21662100,False
9329250,False
23254774,False
14690352,False
7683133,False
18839461,False
9831633,False
22871461,False
19350303,False
14596858,False
22789158,False
17676393,False
12172628,False
11361480,False
18946812,False
19559176,False
19316602,False
23496001,False
20394811,False
9855788,False
15750781,False
14397126,False
19550352,False
13281026,False
10834355,False
13167657,False
8121537,False
8740665,False
19180529,False
21388708,False
11489446,False
16048014,False
10090074,False
21685689,False
17343973,False
20424780,False
11486763,False
17426092,False
15035344,False
14268403,False
11161186,False
15732862,False
8194618,False
15300573,False
23683723,False
7903303,False
22539997,False
10078833,False
11743560,False
10716287,False
20111419,False
13669123,False
15662720,False
23487870,False
14770485,False
22947560,False
21590925,False
23150210,False
9591298,False
9725317,False
23499707,False
15478354,False
19353562,False
7505056,False
11457350,False
10782971,False
11376690,False
9727644,False
22393573,False
16297707,False
21165262,False
22451660,False
18160839,False
19739076,False
7678323,False
11736711,False
8172052,False
16223058,False
12969591,False
12481744,False
12519977,False
22064534,False
8038316,False
8099924,False
10919511,False
9232972,False
17129620,False
15068428,False
9335116,False
19879772,False
10124013,False
20798736,False
